Tech;ELECTRICITY;GASOLINE;DIESEL;LFO;GAS;JETFUEL;WOOD;WET_BIOMASS;COAL;URANIUM;WASTE;H2;AMMONIA;METHANOL;RES_WIND;RES_SOLAR;RES_HYDRO;RES_GEO;CO2_ATMOSPHERE;CO2_CENTRALISED;CO2_CAPTURED;CO2_DECENTRALISED;HEAT_HIGH_T;HEAT_LOW_T_DHN;HEAT_LOW_T_DECEN;MOB_PUBLIC;MOB_PRIVATE;MOB_AVIATION;MOB_SHIPPING;MOB_FREIGHT_RAIL;MOB_FREIGHT_ROAD;HVC;"
"
 DEC_COGEN_OIL ; 0.002923; 0.000000; 0.000000; -0.007566; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.001967; 0.000000; 0.000000; 0.003223; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 DEC_ADVCOGEN_GAS ; 0.003703; 0.000000; 0.000000; 0.000000; -0.006384; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.001277; 0.000000; 0.000000; 0.001404; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 DEC_ADVCOGEN_H2 ; 0.005824; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; -0.010042; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.002209; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 DEC_BOILER_GAS ; 0.000000; 0.000000; 0.000000; 0.000000; -0.007057; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.001411; 0.000000; 0.000000; 0.006292; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 DEC_BOILER_WOOD ; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; -0.006754; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.002634; 0.000000; 0.000000; 0.005687; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 DEC_BOILER_OIL ; 0.000000; 0.000000; 0.000000; -0.007432; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.001932; 0.000000; 0.000000; 0.006257; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 DEC_SOLAR ; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; -0.024915; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.024915; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 DEC_DIRECT_ELEC ; -0.031355; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.031355; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 TRAMWAY_TROLLEY ; -15160.181417; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 215397.399632; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 BUS_COACH_DIESEL ; 0.000000; 0.000000; -0.010831; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.002924; 0.000000; 0.000000; 0.000000; 0.037179; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 BUS_COACH_HYDIESEL ; 0.000000; 0.000000; -0.006346; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.001713; 0.000000; 0.000000; 0.000000; 0.027900; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 BUS_COACH_CNG_STOICH ; 0.000000; 0.000000; 0.000000; 0.000000; -43049.843856; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 8609.968771; 0.000000; 0.000000; 0.000000; 143598.176941; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 BUS_COACH_FC_HYBRIDH2 ; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; -0.006698; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.024374; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 TRAIN_PUB ; -26196.793544; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 358995.664593; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 CAR_GASOLINE ; 0.000000; -0.001111; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000278; 0.000000; 0.000000; 0.000000; 0.000000; 0.001997; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 CAR_DIESEL ; 0.000000; 0.000000; -0.001084; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000293; 0.000000; 0.000000; 0.000000; 0.000000; 0.002273; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 CAR_NG ; 0.000000; 0.000000; 0.000000; 0.000000; -0.002120; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000424; 0.000000; 0.000000; 0.000000; 0.000000; 0.005494; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 CAR_METHANOL ; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; -0.029805; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.057938; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 CAR_HEV ; 0.000000; -0.000727; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000182; 0.000000; 0.000000; 0.000000; 0.000000; 0.001879; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 CAR_PHEV ; -0.023925; -0.018900; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.004725; 0.000000; 0.000000; 0.000000; 0.000000; 0.152542; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 CAR_BEV ; -140016.412583; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 717991.138459; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 CAR_FUEL_CELL ; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; -0.000636; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.002513; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 PLANE ; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; -89880.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 26964.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 420000.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 BOAT_FREIGHT_DIESEL ; 0.000000; 0.000000; -0.606664; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.163799; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.606664; 0.000000; 0.000000; 0.000000;"
"
 BOAT_FREIGHT_NG ; 0.000000; 0.000000; 0.000000; 0.000000; -9588.449452; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1917.689890; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 9588.449452; 0.000000; 0.000000; 0.000000;"
"
 BOAT_FREIGHT_METHANOL ; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; -10410.944273; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 10410.944273; 0.000000; 0.000000; 0.000000;"
"
 TRAIN_FREIGHT ; -11690.881743; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 151999.667352; 0.000000; 0.000000;"
"
 TRUCK_DIESEL ; 0.000000; 0.000000; -0.000247; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000067; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000439; 0.000000;"
"
 TRUCK_METHANOL ; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; -0.000622; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000961; 0.000000;"
"
 TRUCK_FUEL_CELL ; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; -146709.960147; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 273599.412499; 0.000000;"
"
 TRUCK_ELEC ; -0.000563; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.002009; 0.000000;"
"
 TRUCK_NG ; 0.000000; 0.000000; 0.000000; 0.000000; -0.000176; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000035; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000266; 0.000000;"
"
 HABER_BOSCH ; -0.664138; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; -6.123679; 5.419185; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.726400; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 SYN_METHANOLATION ; -0.004147; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; -0.151984; 0.000000; 0.117755; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; -0.028933; 0.000000; 0.000000; 0.009784; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 METHANE_TO_METHANOL ; 0.000000; 0.000000; 0.000000; 0.000000; -0.009551; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.006246; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.001910; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 BIOMASS_TO_METHANOL ; 0.000339; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; -0.017027; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.010496; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.006640; 0.000000; 0.000000; 0.000000; 0.003724; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 OIL_TO_HVC ; -420.617163; 0.000000; 0.000000; -36092.751212; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 9384.115322; 0.000000; 0.000000; -341.878556; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 19851.013169;"
"
 GAS_TO_HVC ; -0.001147; 0.000000; 0.000000; 0.000000; -0.006808; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.001362; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.002437;"
"
 BIOMASS_TO_HVC ; -0.000240; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; -0.020061; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.007824; 0.000000; 0.000000; -0.000436; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.008377;"
"
 METHANOL_TO_HVC ; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; -145671.286419; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; -38731.271464; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 117367.489284;"
"
 EFFICIENCY ; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 DHN ; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 GRID ; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 H2_ELECTROLYSIS ; -0.045694; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.040856; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; -0.008064; 0.001613; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 SMR ; 0.000000; 0.000000; 0.000000; 0.000000; -0.006161; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.004515; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.001232; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 H2_BIOMASS ; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; -0.005148; 0.000000; 0.000000; 0.000000; 0.000000; 0.002214; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.002008; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 GASIFICATION_SNG ; 0.000000; 0.000000; 0.000000; 0.000000; 0.006768; 0.000000; -0.011237; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.003029; 0.000000; 0.000000; 0.000000; 0.002288; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 SYN_METHANATION ; 0.000000; 0.000000; 0.000000; 0.000000; 0.206812; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; -0.248174; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; -0.041362; 0.000000; 0.000000; 0.061010; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 BIOMETHANATION ; 0.000000; 0.000000; 0.000000; 0.000000; 0.041624; 0.000000; 0.000000; -0.139282; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.045995; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 BIO_HYDROLYSIS ; 0.002349; 0.000000; 0.000000; 0.000000; 0.024837; 0.000000; 0.000000; -0.058716; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.017932; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 PYROLYSIS_TO_LFO ; 0.000176; 0.000000; 0.000000; 0.007405; 0.000000; 0.000000; -0.011183; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.002436; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 PYROLYSIS_TO_FUELS ; 0.000079; 0.003094; 0.001411; 0.000000; 0.000000; 0.000000; -0.007897; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.001925; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 ATM_CCS ; -0.052062; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; -0.040048; 0.000000; 0.040048; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 INDUSTRY_CCS ; -6062.668670; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; -26020.037211; 23418.033490; 2602.003721; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 AMMONIA_TO_H2 ; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.032049; -0.052456; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; -0.004807; 0.003205; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 CO2_TO_JETFUELS ; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 45174.904245; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; -135524.712736; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; -45174.904245; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 DAC_HT ; -867.995885; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; -2411.099680; 0.000000; 2411.099680; 0.000000; -3544.316529; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 DAC_LT ; -14896.267124; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; -19345.801460; 0.000000; 19345.801460; 0.000000; 0.000000; -38691.602920; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 PHS ; -141.550283; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 BATT_LI ; -0.003686; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 BEV_BATT ; -18138.261567; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 PHEV_BATT ; -0.002750; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 TS_DEC_DIRECT_ELEC ; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; -0.012951; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 TS_DEC_HP_ELEC ; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; -275.004391; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
 TS_DEC_THHP_GAS ; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; -0.012159; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;"
"
